#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120  16
# Band-Index    1
   0.00000      5.812809  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.03769      5.818138  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.07538      5.834125  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.11307      5.860772  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.15076      5.898080  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.18844      5.946052  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.22613      6.004690  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.26382      6.073992  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.30151      6.153957  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.33920      6.244578  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.37689      6.345847  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.41458      6.457749  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.45227      6.580262  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.48996      6.713352  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.52764      6.856963  0.006  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.010
   0.56533      7.011006  0.004  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.010
   0.60302      7.175314  0.004  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.010
   0.64071      7.349554  0.004  0.002  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.012
   0.67840      7.532921  0.004  0.004  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.016
   0.71609      7.511806  0.000  0.000  0.506  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   0.75378      7.525668  0.000  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.000  0.068
   0.79147      7.726538  0.000  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.000  0.030
   0.82916      7.950747  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   0.86684      7.964341  0.270  0.044  0.000  0.134  0.000  0.000  0.000  0.000  0.000  0.448
   0.90453      7.924388  0.286  0.040  0.000  0.122  0.000  0.000  0.000  0.000  0.000  0.448
   0.94222      7.899648  0.246  0.028  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.356
   0.97991      8.098794  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.01760      8.380761  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   1.05529      8.676252  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.09298      8.983112  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.13067      9.300957  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.16836      9.629658  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.20604      9.969157  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.24373     10.319417  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.28142     10.680407  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.002
   1.31911     11.052085  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.002
   1.35680     11.434355  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.002
   1.39449     11.825776  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.004
   1.43218     11.673871  0.000  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.000  0.052
   1.46987     11.976090  0.000  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.000  0.076
   1.46987     11.976090  0.000  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.000  0.076
   1.49170     11.976285  0.000  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.000  0.076
   1.51353     11.976839  0.000  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.000  0.076
   1.53537     11.977650  0.000  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.000  0.076
   1.55720     11.978544  0.000  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   1.57903     11.979275  0.000  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   1.60087     11.979515  0.000  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   1.62270     11.978854  0.000  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.000  0.082
   1.64453     11.976798  0.000  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   1.66637     11.972752  0.000  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.000  0.086
   1.68820     11.966034  0.000  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   1.71003     11.955913  0.000  0.000  0.090  0.000  0.000  0.000  0.000  0.000  0.000  0.090
   1.73187     11.941598  0.000  0.000  0.090  0.000  0.000  0.000  0.000  0.000  0.000  0.090
   1.75370     11.922294  0.000  0.000  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.77553     11.897261  0.000  0.000  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.094
   1.79737     11.865879  0.000  0.000  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.094
   1.81920     11.827726  0.000  0.000  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.84103     11.782638  0.000  0.000  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.86287     11.798153  0.004  0.010  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.040
   1.88470     11.856692  0.004  0.012  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.042
   1.90653     11.918188  0.004  0.012  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.042
   1.92837     11.982635  0.004  0.012  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.044
   1.95020     12.050052  0.004  0.012  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.044
   1.97203     12.120504  0.006  0.014  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.046
   1.99387     12.194133  0.006  0.014  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.048
   2.01570     12.271236  0.008  0.016  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.050
   2.03753     12.352382  0.010  0.018  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.052
   2.05937     12.438653  0.014  0.022  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.058
   2.08120     12.532044  0.020  0.030  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.070
   2.10303     12.635885  0.030  0.044  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.092
   2.12487     12.754268  0.044  0.066  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.132
   2.14670     12.888288  0.058  0.096  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.184
   2.16853     13.031524  0.064  0.122  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.224
   2.19037     13.172274  0.062  0.136  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.244
   2.21220     13.299074  0.054  0.140  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.240
   2.23403     13.402730  0.042  0.134  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.218
   2.25587     13.476916  0.028  0.120  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.184
   2.27770     13.519286  0.014  0.098  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.144
   2.29953     13.533337  0.004  0.074  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.108
   2.32137     13.529014  0.000  0.052  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.092
   2.32137     13.529014  0.000  0.052  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.092
   2.36496     13.523351  0.008  0.046  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.132
   2.40856     13.506282  0.022  0.064  0.000  0.116  0.000  0.000  0.000  0.000  0.000  0.202
   2.45215     13.454658  0.034  0.086  0.000  0.142  0.000  0.000  0.000  0.000  0.000  0.262
   2.49575     13.178912  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   2.53934     12.774418  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.58294     12.414900  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.62653     12.102845  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.67013     11.813387  0.000  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.71372     11.508125  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   2.75732     11.175031  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.80091     10.824610  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.84451     10.468857  0.000  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   2.88810     10.115476  0.000  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   2.93170      9.768903  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.97529      9.431712  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   3.01889      9.105458  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   3.06248      8.791119  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   3.10608      8.489343  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   3.14967      8.200570  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   3.19327      7.925114  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   3.23686      7.663210  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   3.28046      7.415536  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   3.32405      7.640434  0.004  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.010
   3.36765      7.419103  0.004  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.010
   3.41124      7.212024  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   3.45484      7.019213  0.006  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   3.49843      6.840682  0.006  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   3.54203      6.676440  0.006  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   3.58562      6.526490  0.006  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   3.62922      6.390836  0.006  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   3.67281      6.269477  0.006  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   3.71641      6.162412  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   3.76000      6.069636  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   3.80360      5.991146  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   3.84719      5.926936  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   3.89079      5.877001  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   3.93438      5.841338  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   3.97798      5.819941  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   4.02157      5.812809  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
 
# Band-Index   10
   4.02157      7.483981  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   3.97798      7.491066  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   3.93438      7.512318  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   3.89079      7.547734  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   3.84719      7.597303  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   3.80360      7.661013  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   3.76000      7.738846  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   3.71641      7.830783  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   3.67281      7.936793  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   3.62922      8.056843  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   3.58562      8.190889  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   3.54203      8.338874  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   3.49843      8.500721  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   3.45484      8.676172  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   3.41124      8.470582  0.000  0.000  0.662  0.000  0.000  0.000  0.000  0.000  0.000  0.662
   3.36765      8.107475  0.000  0.000  0.652  0.000  0.000  0.000  0.000  0.000  0.000  0.652
   3.32405      7.736870  0.000  0.000  0.640  0.000  0.000  0.000  0.000  0.000  0.000  0.640
   3.28046      7.875999  0.004  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.010
   3.23686      8.125768  0.004  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.010
   3.19327      8.389710  0.004  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.010
   3.14967      8.667780  0.004  0.006  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.010
   3.10608      8.959922  0.002  0.006  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.012
   3.06248      9.266057  0.002  0.006  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.012
   3.01889      9.586085  0.002  0.006  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.014
   2.97529      9.919856  0.002  0.008  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.014
   2.93170     10.267151  0.002  0.010  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.016
   2.88810     10.627620  0.000  0.010  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.018
   2.84451     11.000654  0.000  0.012  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.022
   2.80091     11.385041  0.000  0.016  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.030
   2.75732     11.777878  0.000  0.022  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.048
   2.71372     12.170132  0.006  0.038  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.096
   2.67013     12.527787  0.032  0.066  0.000  0.140  0.000  0.000  0.000  0.000  0.000  0.238
   2.62653     12.785406  0.082  0.076  0.000  0.244  0.000  0.000  0.000  0.000  0.000  0.402
   2.58294     12.929986  0.118  0.104  0.000  0.260  0.000  0.000  0.000  0.000  0.000  0.482
   2.53934     13.005049  0.114  0.132  0.000  0.234  0.000  0.000  0.000  0.000  0.000  0.478
   2.49575     13.243974  0.008  0.030  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.074
   2.45215     13.615997  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   2.40856     14.072059  0.000  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.016
   2.36496     14.526393  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   2.32137     14.885265  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.32137     14.885265  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.29953     14.750850  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.27770     14.617408  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.25587     14.487346  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.23403     14.360762  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.21220     14.237687  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.19037     14.118132  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.16853     14.002104  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.14670     13.889609  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.12487     13.780652  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.10303     13.675238  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.08120     13.573371  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   2.05937     13.475054  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   2.03753     13.380291  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   2.01570     13.289084  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.99387     13.201435  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.97203     13.117349  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.95020     13.036827  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.92837     12.959868  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.90653     12.886477  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.88470     12.816655  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.86287     12.750404  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.84103     12.687724  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.81920     12.628619  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.79737     12.573088  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.77553     12.521133  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.75370     12.472756  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.73187     12.427957  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.71003     12.386735  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.68820     12.349093  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.66637     12.315032  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.64453     12.284552  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.62270     12.257656  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.60087     12.234344  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.57903     12.214615  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.55720     12.198472  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.53537     12.185915  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.51353     12.176945  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.49170     12.171563  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.46987     12.169769  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.46987     12.169769  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.43218     12.232093  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.002
   1.39449     12.000875  0.004  0.010  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.042
   1.35680     12.228393  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   1.31911     11.861565  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   1.28142     11.501519  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.24373     11.150223  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   1.20604     10.808336  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   1.16836     10.476195  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   1.13067     10.154012  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   1.09298      9.841936  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   1.05529      9.540090  0.000  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   1.01760      9.248577  0.000  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   0.97991      8.967493  0.000  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   0.94222      8.696950  0.000  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   0.90453      8.437094  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   0.86684      8.188176  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   0.82916      8.001102  0.244  0.048  0.000  0.144  0.000  0.000  0.000  0.000  0.000  0.436
   0.79147      8.011876  0.166  0.042  0.000  0.128  0.000  0.000  0.000  0.000  0.000  0.336
   0.75378      7.907217  0.030  0.014  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.088
   0.71609      7.722899  0.008  0.006  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.030
   0.67840      7.809936  0.000  0.000  0.614  0.000  0.000  0.000  0.000  0.000  0.000  0.614
   0.64071      8.133601  0.000  0.000  0.628  0.000  0.000  0.000  0.000  0.000  0.000  0.628
   0.60302      8.301566  0.170  0.074  0.000  0.226  0.000  0.000  0.000  0.000  0.000  0.470
   0.56533      8.334233  0.150  0.078  0.000  0.242  0.000  0.000  0.000  0.000  0.000  0.470
   0.52764      8.361778  0.130  0.084  0.000  0.258  0.000  0.000  0.000  0.000  0.000  0.472
   0.48996      8.373449  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   0.45227      8.243362  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   0.41458      8.122789  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   0.37689      8.012317  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   0.33920      7.912165  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   0.30151      7.822439  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   0.26382      7.743197  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   0.22613      7.674474  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   0.18844      7.616294  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   0.15076      7.568674  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   0.11307      7.531627  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   0.07538      7.505159  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   0.03769      7.489275  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   0.00000      7.483981  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
 
# Band-Index   11
   0.00000      8.095464  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   0.03769      8.100152  0.010  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.012
   0.07538      8.114185  0.010  0.002  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.016
   0.11307      8.137429  0.008  0.004  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.026
   0.15076      8.169529  0.006  0.006  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.038
   0.18844      8.209649  0.004  0.012  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.060
   0.22613      8.255917  0.002  0.022  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.100
   0.26382      8.304342  0.004  0.038  0.000  0.126  0.000  0.000  0.000  0.000  0.000  0.166
   0.30151      8.347923  0.010  0.060  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.264
   0.33920      8.379464  0.024  0.078  0.000  0.256  0.000  0.000  0.000  0.000  0.000  0.358
   0.37689      8.396882  0.044  0.090  0.000  0.286  0.000  0.000  0.000  0.000  0.000  0.418
   0.41458      8.401973  0.066  0.092  0.000  0.292  0.000  0.000  0.000  0.000  0.000  0.448
   0.45227      8.396839  0.086  0.090  0.000  0.284  0.000  0.000  0.000  0.000  0.000  0.462
   0.48996      8.383034  0.108  0.088  0.000  0.272  0.000  0.000  0.000  0.000  0.000  0.468
   0.52764      8.510695  0.000  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.034
   0.56533      8.628669  0.000  0.000  0.160  0.000  0.000  0.000  0.000  0.000  0.000  0.160
   0.60302      8.447173  0.000  0.000  0.614  0.000  0.000  0.000  0.000  0.000  0.000  0.614
   0.64071      8.265120  0.190  0.068  0.000  0.208  0.000  0.000  0.000  0.000  0.000  0.466
   0.67840      8.226653  0.208  0.062  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.460
   0.71609      8.189567  0.222  0.056  0.000  0.170  0.000  0.000  0.000  0.000  0.000  0.446
   0.75378      8.167015  0.214  0.042  0.000  0.128  0.000  0.000  0.000  0.000  0.000  0.386
   0.79147      8.233804  0.094  0.010  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.136
   0.82916      8.426511  0.032  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.034
   0.86684      8.656638  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   0.90453      8.903046  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   0.94222      9.162001  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   0.97991      9.432412  0.008  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.010
   1.01760      9.713842  0.008  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.010
   1.05529     10.006067  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.010
   1.09298     10.308951  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.010
   1.13067     10.622394  0.006  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.010
   1.16836     10.946303  0.004  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.010
