#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 120  16
# Band-Index    1
   1.97203     -1.541123
   1.95020     -1.611734
   1.92837     -1.679272
   1.90653     -1.743727
   1.88470     -1.805087
   1.86287     -1.863343
   1.84103     -1.918492
   1.81920     -1.970526
   1.79737     -2.019439
   1.77553     -2.065224
   1.75370     -2.107873
   1.73187     -2.147386
   1.71003     -2.183753
   1.68820     -2.216974
   1.66637     -2.247042
   1.64453     -2.273957
   1.62270     -2.297709
   1.60087     -2.318300
   1.57903     -2.335728
   1.55720     -2.349991
   1.53537     -2.361082
   1.51353     -2.369006
   1.49170     -2.373761
   1.46987     -2.375345
   1.46987     -2.375345
   1.43218     -2.400628
   1.39449     -2.474158
   1.35680     -2.589800
   1.31911     -2.739494
   1.28142     -2.915050
   1.24373     -3.109226
   1.20604     -3.316094
   1.16836     -3.530991
   1.13067     -3.750332
   1.09298     -3.971368
   1.05529     -4.191973
   1.01760     -4.410511
   0.97991     -4.625706
   0.94222     -4.836543
   0.90453     -5.042210
   0.86684     -5.242042
   0.82916     -5.301396
   0.79147     -5.182418
   0.75378     -5.059006
   0.71609     -4.931667
   0.67840     -4.800967
   0.64071     -4.667547
   0.60302     -4.532115
   0.56533     -4.395470
   0.52764     -4.258506
   0.48996     -4.122202
   0.45227     -3.987646
   0.41458     -3.856013
   0.37689     -3.728597
   0.33920     -3.606761
   0.30151     -3.491979
   0.26382     -3.385759
   0.22613     -3.289631
   0.18844     -3.205114
   0.15076     -3.133642
   0.11307     -3.076500
   0.07538     -3.034742
   0.03769     -3.009105
   0.00000     -3.000250
 
# Band-Index    5
   0.00000      3.282089
   0.03769      3.287348
   0.07538      3.303126
   0.11307      3.329424
   0.15076      3.366244
   0.18844      3.413589
   0.22613      3.471460
   0.26382      3.539858
   0.30151      3.618782
   0.33920      3.708230
   0.37689      3.808197
   0.41458      3.918678
   0.45227      4.039663
   0.48996      4.171144
   0.52764      4.313106
   0.56533      4.465535
   0.60302      4.628411
   0.64071      4.801714
   0.67840      4.985417
   0.71609      5.179486
   0.75378      5.383877
   0.79147      5.598537
   0.82916      5.823386
   0.86684      5.977895
   0.90453      5.632034
   0.94222      5.279667
   0.97991      4.926822
   1.01760      4.576417
   1.05529      4.230672
   1.09298      3.891730
   1.13067      3.561903
   1.16836      3.243867
   1.20604      2.940846
   1.24373      2.656833
   1.28142      2.396826
   1.31911      2.167036
   1.35680      1.974932
   1.39449      1.828876
   1.43218      1.737049
   1.46987      1.705657
   1.46987      1.705657
   1.49170      1.705315
   1.51353      1.704281
   1.53537      1.702534
   1.55720      1.700035
   1.57903      1.696732
   1.60087      1.692557
   1.62270      1.687426
   1.64453      1.681244
   1.66637      1.673895
   1.68820      1.665254
   1.71003      1.655178
   1.73187      1.643513
   1.75370      1.630088
   1.77553      1.614723
   1.79737      1.597223
   1.81920      1.577385
   1.84103      1.554996
   1.86287      1.529834
   1.88470      1.501674
   1.90653      1.470288
   1.92837      1.435448
   1.95020      1.396927
   1.97203      1.354508
   1.99387      1.307982
   2.01570      1.257152
   2.03753      1.201841
   2.05937      1.141893
   2.08120      1.077176
   2.10303      1.007585
   2.12487      0.933047
   2.14670      0.853522
   2.16853      0.769002
   2.19037      0.679514
   2.21220      0.585123
