#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120  16
# Band-Index    1
   0.06664      8.943663  0.154  0.013  0.000  0.055  0.000  0.000  0.000  0.000  0.000  0.222
   0.00000      8.888427  0.154  0.017  0.000  0.051  0.000  0.000  0.000  0.000  0.000  0.221
 
# Band-Index    9
   0.00000      9.235112  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   0.06664      9.346853  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.13328      9.493501  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   0.19993      9.675937  0.007  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.008
   0.26657      9.921133  0.074  0.012  0.000  0.033  0.000  0.000  0.000  0.000  0.000  0.118
   0.33321     10.410651  0.125  0.033  0.000  0.077  0.000  0.000  0.000  0.000  0.000  0.235
   0.39985     11.004298  0.112  0.044  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.240
   0.46649     11.511336  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   0.53314     11.822309  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   0.59978     12.151246  0.000  0.000  0.009  0.000  0.000  0.000  0.000  0.000  0.000  0.009
   0.66642     12.489922  0.000  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.73306     12.829144  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   0.79970     12.862917  0.070  0.027  0.000  0.093  0.000  0.000  0.000  0.000  0.000  0.189
   0.86634     13.319191  0.000  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   0.93299     13.864653  0.000  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.003
   0.99963     13.602820  0.001  0.026  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.035
   1.06627     13.451965  0.001  0.023  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.030
   1.13291     13.724000  0.000  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.003
   1.19955     13.004590  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.26620     12.315621  0.001  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   1.33284     11.660049  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.39948     11.042148  0.007  0.000  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.010
   1.46612     10.713340  0.119  0.053  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.237
   1.53276     10.564971  0.114  0.063  0.000  0.060  0.000  0.000  0.000  0.000  0.000  0.237
   1.59941     10.218404  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   1.66605      9.741844  0.000  0.000  0.009  0.000  0.000  0.000  0.000  0.000  0.000  0.009
   1.73269      9.296524  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   1.79933      8.884105  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   1.86597      8.574946  0.000  0.000  0.212  0.000  0.000  0.000  0.000  0.000  0.000  0.212
   1.93261      8.605777  0.002  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   1.99926      8.289406  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   2.06590      8.006092  0.003  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.13254      7.755995  0.003  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.19918      7.539199  0.003  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.26582      7.355748  0.003  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.33247      7.205662  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.39911      7.088944  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.46575      7.005586  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.53239      6.955578  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.59903      6.938910  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.59903      6.938910  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.63672      6.944239  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.67441      6.960226  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.71210      6.986873  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.74979      7.024181  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.78748      7.072153  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.82517      7.130791  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.86286      7.200093  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.90054      7.280057  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.93823      7.370679  0.003  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.004
   2.97592      7.471948  0.003  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.004
   3.01361      7.583850  0.003  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.004
   3.05130      7.706363  0.003  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.004
   3.08899      7.839453  0.003  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.004
   3.12668      7.983064  0.003  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.005
   3.16437      8.137106  0.002  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.005
   3.20206      8.301415  0.002  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.005
   3.23974      8.475655  0.002  0.001  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.006
   3.27743      8.659022  0.002  0.002  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.008
   3.31512      8.637906  0.000  0.000  0.253  0.000  0.000  0.000  0.000  0.000  0.000  0.253
   3.35281      8.651768  0.000  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.034
   3.39050      8.852639  0.000  0.000  0.015  0.000  0.000  0.000  0.000  0.000  0.000  0.015
   3.42819      9.076848  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   3.46588      9.090441  0.135  0.022  0.000  0.067  0.000  0.000  0.000  0.000  0.000  0.224
   3.50357      9.050489  0.143  0.020  0.000  0.061  0.000  0.000  0.000  0.000  0.000  0.224
   3.54126      9.025748  0.123  0.014  0.000  0.042  0.000  0.000  0.000  0.000  0.000  0.178
   3.57894      9.224895  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.007
   3.61663      9.506862  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   3.65432      9.802353  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   3.69201     10.109213  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   3.72970     10.427057  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   3.76739     10.755759  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   3.80508     11.095258  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   3.84277     11.445518  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   3.88046     11.806508  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.001
   3.91814     12.178186  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.001
   3.95583     12.560456  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.001
   3.99352     12.951877  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   4.03121     12.799972  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   4.06890     13.102191  0.000  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   4.06890     13.102191  0.000  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   4.11436     13.038830  0.000  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.000  0.032
   4.15983     12.933677  0.000  0.000  0.029  0.000  0.000  0.000  0.000  0.000  0.000  0.029
   4.20529     12.828961  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   4.25075     12.958870  0.002  0.008  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.021
   4.29622     13.142043  0.002  0.009  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.023
   4.34168     13.204020  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   4.38714     13.166578  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   4.43261     13.143231  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   4.47807     13.135306  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   4.52354     13.142989  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   4.56900     13.166371  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   4.61446     13.205600  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   4.65993     13.261233  0.001  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.003
   4.70539     13.340582  0.009  0.009  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.024
   4.75085     13.543647  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.79632     13.608000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.84178     13.692835  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.88724     13.796103  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   4.93271     13.915094  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   4.97817     14.045573  0.000  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   5.02363     14.109933  0.001  0.040  0.000  0.015  0.000  0.000  0.000  0.000  0.000  0.055
   5.06910     13.769569  0.001  0.028  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.039
   5.11456     13.406106  0.002  0.017  0.000  0.009  0.000  0.000  0.000  0.000  0.000  0.027
   5.16002     13.309645  0.002  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.028
   5.20549     13.496890  0.001  0.001  0.000  0.031  0.000  0.000  0.000  0.000  0.000  0.033
   5.25095     13.605914  0.000  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.004
   5.29641     13.181043  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   5.34188     12.766801  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   5.38734     12.367657  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   5.43280     11.983891  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   5.47827     11.615615  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   5.52373     11.262895  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   5.56920     10.925780  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   5.61466     10.604309  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   5.66012     10.298522  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   5.70559     10.008474  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   5.75105      9.734261  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   5.79651      9.476133  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   5.84198      9.235112  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
 
# Band-Index   10
   5.84198     10.104670  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   5.79651     10.343716  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   5.75105     10.597514  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   5.70559     10.865829  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   5.66012     11.148329  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   5.61466     11.444523  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   5.56920     11.753657  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   5.52373     12.074507  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   5.47827     12.404947  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   5.43280     12.740923  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   5.38734     13.073887  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   5.34188     13.384203  0.000  0.000  0.015  0.000  0.000  0.000  0.000  0.000  0.000  0.015
   5.29641     13.633319  0.000  0.000  0.015  0.000  0.000  0.000  0.000  0.000  0.000  0.015
   5.25095     13.722066  0.000  0.002  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.034
   5.20549     13.992800  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   5.16002     14.204778  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   5.11456     14.331442  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   5.06910     14.294813  0.000  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   5.02363     14.179195  0.000  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   4.97817     14.075278  0.000  0.002  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.005
   4.93271     13.916041  0.001  0.001  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.005
   4.88724     13.868443  0.058  0.101  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.211
   4.84178     14.122436  0.057  0.113  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.236
   4.79632     14.046378  0.060  0.118  0.000  0.059  0.000  0.000  0.000  0.000  0.000  0.238
   4.75085     13.666173  0.071  0.117  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.240
   4.70539     13.501366  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   4.65993     13.482095  0.000  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   4.61446     13.485636  0.000  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   4.56900     13.510065  0.000  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   4.52354     13.551572  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   4.47807     13.605056  0.000  0.000  0.015  0.000  0.000  0.000  0.000  0.000  0.000  0.015
   4.43261     13.665223  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   4.38714     13.544566  0.001  0.015  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.028
   4.34168     13.343990  0.001  0.011  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.025
   4.29622     13.265793  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   4.25075     13.334090  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.001
   4.20529     13.419957  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.001
   4.15983     13.494341  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   4.11436     13.367124  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   4.06890     13.295870  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   4.06890     13.295870  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   4.03121     13.358194  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.001
   3.99352     13.126976  0.002  0.005  0.000  0.015  0.000  0.000  0.000  0.000  0.000  0.021
   3.95583     13.354494  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   3.91814     12.987666  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   3.88046     12.627620  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   3.84277     12.276324  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   3.80508     11.934437  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   3.76739     11.602296  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   3.72970     11.280113  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   3.69201     10.968037  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   3.65432     10.666191  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   3.61663     10.374678  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   3.57894     10.093594  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   3.54126      9.823050  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   3.50357      9.563195  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   3.46588      9.314276  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   3.42819      9.127203  0.122  0.024  0.000  0.072  0.000  0.000  0.000  0.000  0.000  0.218
   3.39050      9.137977  0.083  0.021  0.000  0.064  0.000  0.000  0.000  0.000  0.000  0.168
   3.35281      9.033318  0.015  0.007  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.044
   3.31512      8.849000  0.004  0.003  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.015
   3.27743      8.936037  0.000  0.000  0.307  0.000  0.000  0.000  0.000  0.000  0.000  0.307
   3.23974      9.259702  0.000  0.000  0.314  0.000  0.000  0.000  0.000  0.000  0.000  0.314
   3.20206      9.427666  0.085  0.037  0.000  0.113  0.000  0.000  0.000  0.000  0.000  0.235
   3.16437      9.460334  0.075  0.039  0.000  0.121  0.000  0.000  0.000  0.000  0.000  0.235
   3.12668      9.487879  0.065  0.042  0.000  0.129  0.000  0.000  0.000  0.000  0.000  0.235
   3.08899      9.499550  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   3.05130      9.369462  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   3.01361      9.248890  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.97592      9.138418  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.93823      9.038266  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.90054      8.948539  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.86286      8.869297  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.82517      8.800574  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.78748      8.742395  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.74979      8.694775  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.71210      8.657727  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.67441      8.631259  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.63672      8.615376  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.59903      8.610082  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.59903      8.610082  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.53239      8.626638  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.46575      8.676297  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.39911      8.759030  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.33247      8.874786  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.26582      9.023486  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.19918      9.204996  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.13254      9.419052  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.06590      9.664554  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.99926      9.671533  0.000  0.000  0.324  0.000  0.000  0.000  0.000  0.000  0.000  0.324
   1.93261      9.115493  0.000  0.000  0.321  0.000  0.000  0.000  0.000  0.000  0.000  0.321
   1.86597      8.954879  0.002  0.003  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.006
   1.79933      9.335901  0.002  0.005  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.007
   1.73269      9.745946  0.002  0.009  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.013
   1.66605     10.163138  0.019  0.029  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.060
   1.59941     10.418622  0.097  0.071  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.218
   1.53276     10.724733  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   1.46612     11.258464  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   1.39948     11.815051  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   1.33284     12.384472  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   1.26620     12.941781  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   1.19955     13.431861  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   1.13291     13.840612  0.000  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.000  0.007
   1.06627     14.238219  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   0.99963     14.260912  0.000  0.000  0.009  0.000  0.000  0.000  0.000  0.000  0.000  0.009
   0.93299     13.903925  0.000  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   0.86634     13.522207  0.000  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.79970     13.168014  0.000  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   0.73306     13.113143  0.074  0.044  0.000  0.123  0.000  0.000  0.000  0.000  0.000  0.241
   0.66642     13.116650  0.003  0.018  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.044
   0.59978     12.722856  0.002  0.012  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.030
   0.53314     12.275766  0.042  0.042  0.000  0.064  0.000  0.000  0.000  0.000  0.000  0.147
   0.46649     11.648430  0.094  0.054  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.235
   0.39985     11.223717  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   0.33321     10.962726  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   0.26657     10.730335  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   0.19993     10.527745  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   0.13328     10.355679  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   0.06664     10.214572  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   0.00000     10.104670  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
 
# Band-Index   11
   0.00000     10.570035  0.004  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.005
   0.06664     10.681035  0.004  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.005
   0.13328     10.825511  0.004  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.19993     11.003417  0.004  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.26657     11.214791  0.004  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.33321     11.459852  0.004  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   0.39985     11.739430  0.006  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.46649     12.057599  0.010  0.004  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.015
   0.53314     12.455611  0.046  0.028  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.103
   0.59978     13.055313  0.063  0.064  0.000  0.083  0.000  0.000  0.000  0.000  0.000  0.209
   0.66642     13.413729  0.051  0.029  0.000  0.109  0.000  0.000  0.000  0.000  0.000  0.189
   0.73306     13.611736  0.007  0.002  0.000  0.009  0.000  0.000  0.000  0.000  0.000  0.018
   0.79970     14.066207  0.002  0.005  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.014
   0.86634     14.506351  0.003  0.032  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.060
   0.93299     14.189849  0.001  0.041  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.059
   0.99963     14.449026  0.000  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   1.06627     14.480743  0.000  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   1.13291     13.969548  0.000  0.033  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.042
   1.19955     14.254662  0.001  0.008  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.014
   1.26620     13.598452  0.001  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.007
   1.33284     12.958312  0.002  0.003  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.006
   1.39948     12.348133  0.003  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.006
   1.46612     11.770134  0.004  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.006
   1.53276     11.226853  0.007  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.009
   1.59941     10.728636  0.019  0.002  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.027
   1.66605     10.384042  0.092  0.054  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.184
   1.73269     10.244489  0.100  0.087  0.000  0.043  0.000  0.000  0.000  0.000  0.000  0.230
   1.79933     10.139995  0.092  0.104  0.000  0.039  0.000  0.000  0.000  0.000  0.000  0.235
   1.86597     10.047378  0.081  0.119  0.000  0.035  0.000  0.000  0.000  0.000  0.000  0.236
   1.93261      9.962342  0.069  0.135  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.235
