     #Energy         C_s        C_px        C_py        C_pz
    -1.14298     0.00000     0.00000     0.00000     0.08952
    -1.12898     0.00000     0.00000     0.00000     0.08968
    -1.11598     0.00000     0.00000     0.00000     0.08984
    -1.10198     0.00000     0.00000     0.00000     0.08998
    -1.08898     0.00000     0.00000     0.00000     0.08654
    -1.07498     0.00000     0.00000     0.00000     0.07504
    -1.06198     0.00000     0.00000     0.00000     0.06898
    -1.04798     0.00000     0.00000     0.00000     0.06132
    -1.03498     0.00000     0.00000     0.00000     0.05052
    -1.02198     0.00000     0.00000     0.00000     0.04986
    -1.00798     0.00000     0.00000     0.00000     0.04920
    -0.99498     0.00000     0.00000     0.00000     0.04856
    -0.98098     0.00000     0.00000     0.00000     0.04790
    -0.96798     0.00000     0.00000     0.00000     0.04724
    -0.95398     0.00000     0.00000     0.00000     0.04658
    -0.94098     0.00000     0.00000     0.00000     0.04592
    -0.92798     0.00000     0.00000     0.00000     0.04526
    -0.91398     0.00000     0.00000     0.00000     0.04460
    -0.90098     0.00000     0.00000     0.00000     0.04396
    -0.88698     0.00000     0.00000     0.00000     0.04330
    -0.87398     0.00000     0.00000     0.00000     0.04264
    -0.85998     0.00000     0.00000     0.00000     0.04198
    -0.84698     0.00000     0.00000     0.00000     0.04132
    -0.83298     0.00000     0.00000     0.00000     0.04066
    -0.81998     0.00000     0.00000     0.00000     0.04000
    -0.80698     0.00000     0.00000     0.00000     0.03934
    -0.79298     0.00000     0.00000     0.00000     0.03868
    -0.77998     0.00000     0.00000     0.00000     0.03802
    -0.76598     0.00000     0.00000     0.00000     0.03738
    -0.75298     0.00000     0.00000     0.00000     0.03672
    -0.73898     0.00000     0.00000     0.00000     0.03606
    -0.72598     0.00000     0.00000     0.00000     0.03540
    -0.71198     0.00000     0.00000     0.00000     0.03474
    -0.69898     0.00000     0.00000     0.00000     0.03408
    -0.68598     0.00000     0.00000     0.00000     0.03342
    -0.67198     0.00000     0.00000     0.00000     0.03276
    -0.65898     0.00000     0.00000     0.00000     0.03210
    -0.64498     0.00000     0.00000     0.00000     0.03144
    -0.63198     0.00000     0.00000     0.00000     0.03078
    -0.61798     0.00000     0.00000     0.00000     0.03012
    -0.60498     0.00000     0.00000     0.00000     0.02946
    -0.59098     0.00000     0.00000     0.00000     0.02880
    -0.57798     0.00000     0.00000     0.00000     0.02814
    -0.56498     0.00000     0.00000     0.00000     0.02748
    -0.55098     0.00000     0.00000     0.00000     0.02682
    -0.53798     0.00000     0.00000     0.00000     0.02616
    -0.52398     0.00000     0.00000     0.00000     0.02550
    -0.51098     0.00000     0.00000     0.00000     0.02484
    -0.49698     0.00000     0.00000     0.00000     0.02418
    -0.48398     0.00000     0.00000     0.00000     0.02352
    -0.46998     0.00000     0.00000     0.00000     0.02286
    -0.45698     0.00000     0.00000     0.00000     0.02220
    -0.44398     0.00000     0.00000     0.00000     0.02154
    -0.42998     0.00000     0.00000     0.00000     0.02088
    -0.41698     0.00000     0.00000     0.00000     0.02022
    -0.40298     0.00000     0.00000     0.00000     0.01956
    -0.38998     0.00000     0.00000     0.00000     0.01890
    -0.37598     0.00000     0.00000     0.00000     0.01824
    -0.36298     0.00000     0.00000     0.00000     0.01757
    -0.34998     0.00000     0.00000     0.00000     0.01691
    -0.33598     0.00000     0.00000     0.00000     0.01625
    -0.32298     0.00000     0.00000     0.00000     0.01559
    -0.30898     0.00000     0.00000     0.00000     0.01493
    -0.29598     0.00000     0.00000     0.00000     0.01427
    -0.28198     0.00000     0.00000     0.00000     0.01360
    -0.26898     0.00000     0.00000     0.00000     0.01294
    -0.25498     0.00000     0.00000     0.00000     0.01228
    -0.24198     0.00000     0.00000     0.00000     0.01162
    -0.22898     0.00000     0.00000     0.00000     0.01096
    -0.21498     0.00000     0.00000     0.00000     0.01029
    -0.20198     0.00000     0.00000     0.00000     0.00963
    -0.18798     0.00000     0.00000     0.00000     0.00897
    -0.17498     0.00000     0.00000     0.00000     0.00831
    -0.16098     0.00000     0.00000     0.00000     0.00764
    -0.14798     0.00000     0.00000     0.00000     0.00698
    -0.13398     0.00000     0.00000     0.00000     0.00632
    -0.12098     0.00000     0.00000     0.00000     0.00565
    -0.10798     0.00000     0.00000     0.00000     0.00499
    -0.09398     0.00000     0.00000     0.00000     0.00433
    -0.08098     0.00000     0.00000     0.00000     0.00367
    -0.06698     0.00000     0.00000     0.00000     0.00300
    -0.05398     0.00000     0.00000     0.00000     0.00234
    -0.03998     0.00000     0.00000     0.00000     0.00167
    -0.02698     0.00000     0.00000     0.00000     0.00101
    -0.01298     0.00000     0.00000     0.00000     0.00035
     0.00002     0.00000     0.00000     0.00000     0.00000
     0.01302     0.00000     0.00000     0.00000     0.00000
     0.02702     0.00000     0.00000     0.00000     0.00000
     0.04002     0.00000     0.00000     0.00000     0.00000
     0.05402     0.00000     0.00000     0.00000     0.00034
     0.06702     0.00000     0.00000     0.00000     0.00106
     0.08102     0.00000     0.00000     0.00000     0.00179
     0.09402     0.00000     0.00000     0.00000     0.00251
     0.10802     0.00000     0.00000     0.00000     0.00324
     0.12102     0.00000     0.00000     0.00000     0.00396
     0.13402     0.00000     0.00000     0.00000     0.00469
     0.14802     0.00000     0.00000     0.00000     0.00542
     0.16102     0.00000     0.00000     0.00000     0.00614
     0.17502     0.00000     0.00000     0.00000     0.00687
     0.18802     0.00000     0.00000     0.00000     0.00759
     0.20202     0.00000     0.00000     0.00000     0.00832
     0.21502     0.00000     0.00000     0.00000     0.00904
     0.22802     0.00000     0.00000     0.00000     0.00977
     0.24202     0.00000     0.00000     0.00000     0.01050
     0.25502     0.00000     0.00000     0.00000     0.01122
     0.26902     0.00000     0.00000     0.00000     0.01195
     0.28202     0.00000     0.00000     0.00000     0.01267
     0.29602     0.00000     0.00000     0.00000     0.01340
     0.30902     0.00000     0.00000     0.00000     0.01413
     0.32302     0.00000     0.00000     0.00000     0.01485
     0.33602     0.00000     0.00000     0.00000     0.01558
     0.34902     0.00000     0.00000     0.00000     0.01631
     0.36302     0.00000     0.00000     0.00000     0.01703
     0.37602     0.00000     0.00000     0.00000     0.01776
     0.39002     0.00000     0.00000     0.00000     0.01848
     0.40302     0.00000     0.00000     0.00000     0.01921
     0.41702     0.00000     0.00000     0.00000     0.01994
     0.43002     0.00000     0.00000     0.00000     0.02066
     0.44402     0.00000     0.00000     0.00000     0.02138
     0.45702     0.00000     0.00000     0.00000     0.02212
     0.47002     0.00000     0.00000     0.00000     0.02284
     0.48402     0.00000     0.00000     0.00000     0.02356
     0.49702     0.00000     0.00000     0.00000     0.02430
     0.51102     0.00000     0.00000     0.00000     0.02502
     0.52402     0.00000     0.00000     0.00000     0.02574
     0.53802     0.00000     0.00000     0.00000     0.02648
     0.55102     0.00000     0.00000     0.00000     0.02720
     0.56502     0.00000     0.00000     0.00000     0.02792
     0.57802     0.00000     0.00000     0.00000     0.02866
     0.59102     0.00000     0.00000     0.00000     0.02938
     0.60502     0.00000     0.00000     0.00000     0.03010
     0.61802     0.00000     0.00000     0.00000     0.03084
     0.63202     0.00000     0.00000     0.00000     0.03156
     0.64502     0.00000     0.00000     0.00000     0.03228
     0.65902     0.00000     0.00000     0.00000     0.03302
     0.67202     0.00000     0.00000     0.00000     0.03374
     0.68602     0.00000     0.00000     0.00000     0.03446
     0.69902     0.00000     0.00000     0.00000     0.03520
     0.71202     0.00000     0.00000     0.00000     0.03592
     0.72602     0.00000     0.00000     0.00000     0.03666
     0.73902     0.00000     0.00000     0.00000     0.03738
     0.75302     0.00000     0.00000     0.00000     0.03810
     0.76602     0.00000     0.00000     0.00000     0.03884
     0.78002     0.00000     0.00000     0.00000     0.03956
     0.79302     0.00000     0.00000     0.00000     0.04028
     0.80602     0.00000     0.00000     0.00000     0.04102
     0.82002     0.00000     0.00000     0.00000     0.04174
     0.83302     0.00000     0.00000     0.00000     0.04246
     0.84702     0.00000     0.00000     0.00000     0.04320
     0.86002     0.00000     0.00000     0.00000     0.04392
     0.87402     0.00000     0.00000     0.00000     0.04464
     0.88702     0.00000     0.00000     0.00000     0.04538
     0.90102     0.00000     0.00000     0.00000     0.04610
     0.91402     0.00000     0.00000     0.00000     0.04684
     0.92702     0.00000     0.00000     0.00000     0.04756
     0.94102     0.00000     0.00000     0.00000     0.04828
     0.95402     0.00000     0.00000     0.00000     0.04902
     0.96802     0.00000     0.00000     0.00000     0.04974
     0.98102     0.00000     0.00000     0.00000     0.05046
     0.99502     0.00000     0.00000     0.00000     0.05120
     1.00802     0.00000     0.00000     0.00000     0.05192
     1.02202     0.00000     0.00000     0.00000     0.05266
     1.03502     0.00000     0.00000     0.00000     0.05338
     1.04802     0.00000     0.00000     0.00000     0.06114
     1.06202     0.00000     0.00000     0.00000     0.08760
     1.07502     0.00000     0.00000     0.00000     0.09952
     1.08902     0.00000     0.00000     0.00000     0.12936
     1.10202     0.00000     0.00000     0.00000     0.12778
     1.11602     0.00000     0.00000     0.00000     0.12528
     1.12902     0.00000     0.00000     0.00000     0.12278
     1.14302     0.00000     0.00000     0.00000     0.12028
     1.15602     0.00000     0.00000     0.00000     0.11780
     1.16902     0.00000     0.00000     0.00000     0.11532
     1.18302     0.00000     0.00000     0.00000     0.11284
     1.19602     0.00000     0.00000     0.00000     0.11036
     1.21002     0.00000     0.00000     0.00000     0.10790
     1.22302     0.00000     0.00000     0.00000     0.10544
     1.23702     0.00000     0.00000     0.00000     0.10298
     1.25002     0.00000     0.00000     0.00000     0.10054
     1.26402     0.00000     0.00000     0.00000     0.09810
     1.27702     0.00000     0.00000     0.00000     0.09566
     1.29002     0.00000     0.00000     0.00000     0.09322
     1.30402     0.00000     0.00000     0.00000     0.09080
     1.31702     0.00000     0.00000     0.00000     0.09000
     1.33102     0.00000     0.00000     0.00000     0.09066
     1.34402     0.00000     0.00000     0.00000     0.09300
     1.35802     0.00000     0.00000     0.00000     0.09612
     1.37102     0.00000     0.00000     0.00000     0.09926
     1.38502     0.00000     0.00000     0.00000     0.10238
     1.39802     0.00000     0.00000     0.00000     0.10550
     1.41102     0.00000     0.00000     0.00000     0.10864
     1.42502     0.00000     0.00000     0.00000     0.11176
     1.43802     0.00000     0.00000     0.00000     0.11488
     1.45202     0.00000     0.00000     0.00000     0.11800
     1.46502     0.00000     0.00000     0.00000     0.12112
     1.47902     0.00000     0.00000     0.00000     0.12424
     1.49202     0.00000     0.00000     0.00000     0.12736
     1.50502     0.00000     0.00000     0.00000     0.13048
     1.51902     0.00000     0.00000     0.00000     0.13360
     1.53202     0.00000     0.00000     0.00000     0.13672
     1.54602     0.00000     0.00000     0.00000     0.13982
     1.55902     0.00000     0.00000     0.00000     0.14294
     1.57302     0.00000     0.00000     0.00000     0.14604
     1.58602     0.00000     0.00000     0.00000     0.14916
     1.60002     0.00000     0.00000     0.00000     0.15226
     1.61302     0.00000     0.00000     0.00000     0.15538
     1.62602     0.00000     0.00000     0.00000     0.15848
     1.64002     0.00000     0.00000     0.00000     0.16158
     1.65302     0.00000     0.00000     0.00000     0.16468
     1.66702     0.00000     0.00000     0.00000     0.16778
     1.68002     0.00000     0.00000     0.00000     0.18846
     1.69402     0.00000     0.00000     0.00000     0.23620
     1.70702     0.00000     0.00000     0.00000     0.28660
     1.72102     0.00000     0.00000     0.00000     0.33740
     1.73402     0.00000     0.00000     0.00000     0.38820
     1.74702     0.00000     0.00000     0.00000     0.43900
     1.76102     0.00000     0.00000     0.00000     0.49000
     1.77402     0.00000     0.00000     0.00000     0.52200
     1.78802     0.00000     0.00000     0.00000     0.39760
     1.80102     0.00000     0.00000     0.00000     0.29560
     1.81502     0.00000     0.00000     0.00000     0.30300
     1.82802     0.00000     0.00000     0.00000     0.31040
     1.84202     0.00000     0.00000     0.00000     0.31780
     1.85502     0.00000     0.00000     0.00000     0.32520
     1.86802     0.00000     0.00000     0.00000     0.33260
     1.88202     0.00000     0.00000     0.00000     0.34000
     1.89502     0.00000     0.00000     0.00000     0.34740
     1.90902     0.00000     0.00000     0.00000     0.28360
     1.92202     0.00000     0.00000     0.00000     0.24540
     1.93602     0.00000     0.00000     0.00000     0.24220
     1.94902     0.00000     0.00000     0.00000     0.23900
     1.96302     0.00000     0.00000     0.00000     0.23560
     1.97602     0.00000     0.00000     0.00000     0.23240
     1.98902     0.00000     0.00000     0.00000     0.22920
     2.00302     0.00000     0.00000     0.00000     0.22580
     2.01602     0.00000     0.00000     0.00000     0.22260
     2.03002     0.00000     0.00000     0.00000     0.21940
     2.04302     0.00000     0.00000     0.00000     0.21600
     2.05702     0.00000     0.00000     0.00000     0.21300
     2.07002     0.00000     0.00000     0.00000     0.21040
     2.08302     0.00000     0.00000     0.00000     0.20800
     2.09702     0.00000     0.00000     0.00000     0.20560
     2.11002     0.00000     0.00000     0.00000     0.20320
     2.12402     0.00000     0.00000     0.00000     0.20080
     2.13702     0.00000     0.00000     0.00000     0.19846
     2.15102     0.00000     0.00000     0.00000     0.19610
     2.16402     0.00000     0.00000     0.00000     0.19374
     2.17802     0.00000     0.00000     0.00000     0.19138
     2.19102     0.00000     0.00000     0.00000     0.18910
     2.20402     0.00000     0.00000     0.00000     0.18708
     2.21802     0.00000     0.00000     0.00000     0.18532
     2.23102     0.00000     0.00000     0.00000     0.18384
     2.24502     0.00000     0.00000     0.00000     0.18240
     2.25802     0.00000     0.00000     0.00000     0.18094
     2.27202     0.00000     0.00000     0.00000     0.17948
     2.28502     0.00000     0.00000     0.00000     0.17802
     2.29902     0.00000     0.00000     0.00000     0.17656
     2.31202     0.00000     0.00000     0.00000     0.17510
     2.32502     0.00000     0.00000     0.00000     0.17364
     2.33902     0.00000     0.00000     0.00000     0.17218
     2.35202     0.00000     0.00000     0.00000     0.17072
     2.36602     0.00000     0.00000     0.00000     0.16926
     2.37902     0.00000     0.00000     0.00000     0.16780
     2.39302     0.00000     0.00000     0.00000     0.16634
     2.40602     0.00000     0.00000     0.00000     0.16486
     2.42002     0.00000     0.00000     0.00000     0.16344
     2.43302     0.00000     0.00000     0.00000     0.16278
     2.44602     0.00000     0.00000     0.00000     0.16226
     2.46002     0.00000     0.00000     0.00000     0.16176
     2.47302     0.00000     0.00000     0.00000     0.16126
     2.48702     0.00000     0.00000     0.00000     0.16076
     2.50002     0.00000     0.00000     0.00000     0.16026
     2.51402     0.00000     0.00000     0.00000     0.15976
     2.52702     0.00000     0.00000     0.00000     0.15924
     2.54102     0.00000     0.00000     0.00000     0.15874
     2.55402     0.00000     0.00000     0.00000     0.15824
     2.56702     0.00000     0.00000     0.00000     0.15774
     2.58102     0.00000     0.00000     0.00000     0.15722
     2.59402     0.00000     0.00000     0.00000     0.15672
     2.60802     0.00000     0.00000     0.00000     0.15622
     2.62102     0.00000     0.00000     0.00000     0.15570
     2.63502     0.00000     0.00000     0.00000     0.15520
     2.64802     0.00000     0.00000     0.00000     0.15470
     2.66102     0.00000     0.00000     0.00000     0.15418
     2.67502     0.00000     0.00000     0.00000     0.15368
     2.68802     0.00000     0.00000     0.00000     0.15318
     2.70202     0.00000     0.00000     0.00000     0.15266
     2.71502     0.00000     0.00000     0.00000     0.15216
     2.72902     0.00000     0.00000     0.00000     0.15164
     2.74202     0.00000     0.00000     0.00000     0.15114
     2.75602     0.00000     0.00000     0.00000     0.15064
     2.76902     0.00000     0.00000     0.00000     0.15012
     2.78202     0.00000     0.00000     0.00000     0.14962
     2.79602     0.00000     0.00000     0.00000     0.14910
     2.80902     0.00000     0.00000     0.00000     0.14860
     2.82302     0.00000     0.00000     0.00000     0.14808
     2.83602     0.00000     0.00000     0.00000     0.14756
     2.85002     0.00000     0.00000     0.00000     0.14706
     2.86302     0.00000     0.00000     0.00000     0.14654
     2.87702     0.00000     0.00000     0.00000     0.14604
     2.89002     0.00000     0.00000     0.00000     0.14552
     2.90302     0.00000     0.00000     0.00000     0.14502
     2.91702     0.00000     0.00000     0.00000     0.14450
     2.93002     0.00000     0.00000     0.00000     0.14398
     2.94402     0.00000     0.00000     0.00000     0.14348
     2.95702     0.00000     0.00000     0.00000     0.14296
     2.97102     0.00000     0.00000     0.00000     0.14244
     2.98402     0.00000     0.00000     0.00000     0.14194
     2.99802     0.00000     0.00000     0.00000     0.14142
     3.01102     0.00000     0.00000     0.00000     0.14090
     3.02402     0.00000     0.00000     0.00000     0.14040
     3.03802     0.00000     0.00000     0.00000     0.13994
     3.05102     0.00000     0.00000     0.00000     0.13948
     3.06502     0.00000     0.00000     0.00000     0.13902
     3.07802     0.00000     0.00000     0.00000     0.13858
     3.09202     0.00000     0.00000     0.00000     0.13812
     3.10502     0.00000     0.00000     0.00000     0.13766
     3.11902     0.00000     0.00000     0.00000     0.13722
     3.13202     0.00000     0.00000     0.00000     0.13676
     3.14502     0.00000     0.00000     0.00000     0.13630
     3.15902     0.00000     0.00000     0.00000     0.13584
     3.17202     0.00000     0.00000     0.00000     0.13538
     3.18602     0.00000     0.00000     0.00000     0.13494
     3.19902     0.00000     0.00000     0.00000     0.13454
     3.21302     0.00000     0.00000     0.00000     0.13414
     3.22602     0.00000     0.00000     0.00000     0.13376
     3.23902     0.00000     0.00000     0.00000     0.13336
     3.25302     0.00000     0.00000     0.00000     0.13296
     3.26602     0.00000     0.00000     0.00000     0.13258
     3.28002     0.00000     0.00000     0.00000     0.13218
     3.29302     0.00057     0.00000     0.00000     0.13180
     3.30702     0.00126     0.00001     0.00001     0.13140
     3.32002     0.00194     0.00002     0.00002     0.13100
     3.33402     0.00263     0.00002     0.00002     0.13062
     3.34702     0.00331     0.00003     0.00003     0.13022
     3.36002     0.00400     0.00004     0.00004     0.12982
     3.37402     0.00468     0.00005     0.00005     0.12942
     3.38702     0.00537     0.00006     0.00005     0.12904
     3.40102     0.00605     0.00007     0.00006     0.12864
     3.41402     0.00673     0.00008     0.00007     0.12824
     3.42802     0.00359     0.00008     0.00008     0.12786
     3.44102     0.00364     0.00009     0.00008     0.12636
     3.45502     0.00369     0.00009     0.00009     0.12496
     3.46802     0.00374     0.00010     0.00009     0.12364
     3.48102     0.00379     0.00010     0.00010     0.12348
     3.49502     0.00384     0.00011     0.00010     0.12332
     3.50802     0.00389     0.00011     0.00011     0.12318
     3.52202     0.00394     0.00012     0.00011     0.12302
     3.53502     0.00399     0.00012     0.00012     0.12286
     3.54902     0.00404     0.00013     0.00012     0.12270
     3.56202     0.00409     0.00013     0.00013     0.12254
     3.57602     0.00415     0.00014     0.00013     0.12238
     3.58902     0.00420     0.00014     0.00014     0.12222
     3.60202     0.00425     0.00015     0.00014     0.12206
     3.61602     0.00430     0.00016     0.00015     0.12192
     3.62902     0.00435     0.00016     0.00015     0.12176
     3.64302     0.00440     0.00017     0.00016     0.12160
     3.65602     0.00445     0.00017     0.00017     0.12144
     3.67002     0.00450     0.00018     0.00017     0.12128
     3.68302     0.00455     0.00018     0.00018     0.12112
     3.69702     0.00460     0.00019     0.00018     0.12096
     3.71002     0.00464     0.00019     0.00019     0.12080
     3.72302     0.00457     0.00020     0.00019     0.12064
     3.73702     0.00449     0.00021     0.00020     0.12048
     3.75002     0.00441     0.00022     0.00021     0.12032
     3.76402     0.00433     0.00022     0.00021     0.12018
     3.77702     0.00424     0.00023     0.00022     0.12002
     3.79102     0.00416     0.00024     0.00023     0.11986
     3.80402     0.00408     0.00024     0.00023     0.11970
     3.81802     0.00400     0.00025     0.00024     0.11954
     3.83102     0.00392     0.00025     0.00025     0.11938
     3.84402     0.00384     0.00026     0.00025     0.11922
     3.85802     0.00379     0.00027     0.00026     0.11906
     3.87102     0.00380     0.00027     0.00026     0.11890
     3.88502     0.00382     0.00028     0.00027     0.11874
     3.89802     0.00383     0.00028     0.00027     0.11858
     3.91202     0.00384     0.00029     0.00028     0.11842
     3.92502     0.00386     0.00029     0.00028     0.11826
     3.93802     0.00387     0.00030     0.00029     0.11810
     3.95202     0.00389     0.00030     0.00029     0.11794
     3.96502     0.00390     0.00031     0.00030     0.11778
     3.97902     0.00391     0.00031     0.00030     0.11762
     3.99202     0.00393     0.00032     0.00030     0.11746
     4.00602     0.00394     0.00032     0.00031     0.11730
     4.01902     0.00395     0.00033     0.00031     0.11714
     4.03302     0.00397     0.00033     0.00032     0.11698
     4.04602     0.00398     0.00034     0.00032     0.11682
     4.05902     0.00399     0.00034     0.00033     0.11666
     4.07302     0.00401     0.00035     0.00033     0.11650
     4.08602     0.00402     0.00035     0.00034     0.11664
     4.10002     0.00403     0.00036     0.00034     0.11726
     4.11302     0.00405     0.00036     0.00035     0.11788
     4.12702     0.00406     0.00037     0.00035     0.11848
     4.14002     0.00407     0.00037     0.00036     0.11910
     4.15402     0.00409     0.00038     0.00036     0.11972
     4.16702     0.00410     0.00038     0.00037     0.12032
     4.18002     0.00412     0.00039     0.00037     0.12094
     4.19402     0.00413     0.00039     0.00038     0.12156
     4.20702     0.00414     0.00040     0.00038     0.12218
     4.22102     0.00416     0.00040     0.00039     0.12280
     4.23402     0.00417     0.00041     0.00040     0.11882
     4.24802     0.00418     0.00041     0.00040     0.11872
     4.26102     0.00419     0.00042     0.00041     0.11862
     4.27502     0.00421     0.00042     0.00041     0.11854
     4.28802     0.00383     0.00044     0.00043     0.11844
     4.30102     0.00382     0.00044     0.00043     0.11834
     4.31502     0.00381     0.00045     0.00044     0.11826
     4.32802     0.00380     0.00045     0.00044     0.11816
     4.34202     0.00379     0.00046     0.00045     0.11806
     4.35502     0.00377     0.00047     0.00045     0.11796
     4.36902     0.00376     0.00047     0.00046     0.11788
     4.38202     0.00375     0.00048     0.00046     0.11778
     4.39602     0.00374     0.00048     0.00047     0.11768
     4.40902     0.00373     0.00049     0.00047     0.11758
     4.42202     0.00372     0.00049     0.00048     0.11750
     4.43602     0.00371     0.00050     0.00048     0.11740
     4.44902     0.00372     0.00050     0.00049     0.11730
     4.46302     0.00377     0.00051     0.00050     0.11720
     4.47602     0.00383     0.00052     0.00050     0.11712
     4.49002     0.00388     0.00052     0.00051     0.11702
     4.50302     0.00393     0.00053     0.00051     0.11692
     4.51602     0.00398     0.00053     0.00052     0.11680
     4.53002     0.00404     0.00054     0.00053     0.11658
     4.54302     0.00409     0.00055     0.00053     0.11634
     4.55702     0.00414     0.00055     0.00054     0.11610
     4.57002     0.00420     0.00056     0.00055     0.11586
     4.58402     0.00426     0.00057     0.00055     0.11562
     4.59702     0.00394     0.00057     0.00056     0.11538
     4.61102     0.00395     0.00058     0.00056     0.11514
     4.62402     0.00396     0.00058     0.00057     0.11490
     4.63702     0.00397     0.00059     0.00057     0.11466
     4.65102     0.00398     0.00060     0.00058     0.11438
     4.66402     0.00400     0.00060     0.00059     0.11396
     4.67802     0.00402     0.00062     0.00060     0.11348
     4.69102     0.00405     0.00063     0.00061     0.11300
     4.70502     0.00408     0.00064     0.00063     0.11250
     4.71802     0.00410     0.00065     0.00064     0.11200
     4.73202     0.00413     0.00066     0.00065     0.11150
     4.74502     0.00415     0.00067     0.00066     0.11098
     4.75802     0.00418     0.00069     0.00067     0.11046
     4.77202     0.00421     0.00070     0.00068     0.10994
     4.78502     0.00423     0.00071     0.00070     0.10940
     4.79902     0.00426     0.00072     0.00071     0.10886
     4.81202     0.00429     0.00073     0.00072     0.10830
     4.82602     0.00432     0.00075     0.00073     0.10776
     4.83902     0.00434     0.00076     0.00074     0.10720
     4.85302     0.00437     0.00077     0.00076     0.10662
     4.86602     0.00440     0.00078     0.00077     0.10604
     4.87902     0.00443     0.00080     0.00078     0.10546
     4.89302     0.00444     0.00081     0.00079     0.10486
     4.90602     0.00446     0.00082     0.00081     0.10428
     4.92002     0.00448     0.00084     0.00082     0.10366
     4.93302     0.00449     0.00085     0.00083     0.10330
     4.94702     0.00450     0.00086     0.00084     0.10328
     4.96002     0.00451     0.00087     0.00085     0.10352
     4.97402     0.00452     0.00088     0.00086     0.10376
     4.98702     0.00454     0.00090     0.00087     0.10398
     5.00002     0.00454     0.00091     0.00089     0.10420
     5.01402     0.00451     0.00092     0.00090     0.10442
     5.02702     0.00449     0.00094     0.00091     0.10462
     5.04102     0.00447     0.00095     0.00093     0.10482
     5.05402     0.00445     0.00097     0.00094     0.10500
     5.06802     0.00444     0.00098     0.00096     0.10518
     5.08102     0.00442     0.00099     0.00097     0.10536
     5.09402     0.00441     0.00101     0.00098     0.10522
     5.10802     0.00440     0.00102     0.00100     0.10524
     5.12102     0.00438     0.00104     0.00101     0.10536
     5.13502     0.00437     0.00105     0.00103     0.10560
     5.14802     0.00440     0.00107     0.00104     0.10650
     5.16202     0.00444     0.00108     0.00106     0.10774
     5.17502     0.00448     0.00110     0.00107     0.10900
     5.18902     0.00452     0.00112     0.00109     0.11028
     5.20202     0.00456     0.00113     0.00111     0.11156
     5.21502     0.00460     0.00115     0.00112     0.11286
     5.22902     0.00464     0.00116     0.00114     0.11418
     5.24202     0.00467     0.00118     0.00115     0.11550
     5.25602     0.00471     0.00120     0.00117     0.11686
     5.26902     0.00475     0.00121     0.00119     0.11822
     5.28302     0.00479     0.00123     0.00120     0.11958
     5.29602     0.00482     0.00124     0.00122     0.12098
     5.31002     0.00486     0.00126     0.00123     0.12238
     5.32302     0.00489     0.00127     0.00125     0.12380
     5.33602     0.00493     0.00129     0.00126     0.12524
     5.35002     0.00496     0.00131     0.00128     0.12670
     5.36302     0.00500     0.00132     0.00129     0.12854
     5.37702     0.00503     0.00134     0.00131     0.13060
     5.39002     0.00506     0.00135     0.00132     0.13268
     5.40402     0.00510     0.00137     0.00134     0.13480
     5.41702     0.00513     0.00138     0.00135     0.13694
     5.43102     0.00516     0.00140     0.00137     0.13910
     5.44402     0.00519     0.00141     0.00138     0.14128
     5.45702     0.00522     0.00143     0.00140     0.14346
     5.47102     0.00523     0.00144     0.00141     0.14566
     5.48402     0.00525     0.00146     0.00143     0.14788
     5.49802     0.00527     0.00147     0.00144     0.15010
     5.51102     0.00530     0.00148     0.00145     0.14888
     5.52502     0.00533     0.00150     0.00147     0.15064
     5.53802     0.00536     0.00151     0.00148     0.15240
     5.55202     0.00538     0.00153     0.00150     0.15418
     5.56502     0.00535     0.00151     0.00150     0.15436
     5.57802     0.00521     0.00147     0.00147     0.15162
     5.59202     0.00505     0.00142     0.00143     0.14794
     5.60502     0.00490     0.00138     0.00138     0.14406
     5.61902     0.00475     0.00133     0.00134     0.14002
     5.63202     0.00460     0.00129     0.00130     0.13576
     5.64602     0.00446     0.00125     0.00126     0.13134
     5.65902     0.00432     0.00122     0.00122     0.12672
     5.67202     0.00419     0.00118     0.00119     0.12190
     5.68602     0.00406     0.00114     0.00115     0.11692
     5.69902     0.00394     0.00111     0.00112     0.11172
     5.71302     0.00382     0.00108     0.00108     0.10636
     5.72602     0.00371     0.00105     0.00105     0.10080
     5.74002     0.00360     0.00102     0.00102     0.09506
     5.75302     0.00350     0.00099     0.00100     0.08912
     5.76702     0.00340     0.00097     0.00097     0.08304
     5.78002     0.00331     0.00095     0.00094     0.07758
     5.79302     0.00322     0.00093     0.00092     0.07280
     5.80702     0.00313     0.00090     0.00090     0.06850
     5.82002     0.00318     0.00088     0.00088     0.06664
     5.83402     0.00334     0.00086     0.00086     0.06638
     5.84702     0.00349     0.00084     0.00083     0.06632
     5.86102     0.00364     0.00082     0.00081     0.06650
     5.87402     0.00378     0.00079     0.00079     0.06688
     5.88802     0.00392     0.00077     0.00077     0.06746
     5.90102     0.00406     0.00074     0.00075     0.06828
     5.91402     0.00419     0.00072     0.00072     0.06932
     5.92802     0.00432     0.00069     0.00070     0.07056
     5.94102     0.00445     0.00067     0.00067     0.07206
     5.95502     0.00460     0.00066     0.00065     0.07302
     5.96802     0.00323     0.00067     0.00065     0.07286
     5.98202     0.00314     0.00064     0.00066     0.07242
     5.99502     0.00235     0.00038     0.00046     0.06886
     6.00902     0.00200     0.00035     0.00032     0.06884
     6.02202     0.00210     0.00039     0.00036     0.07164
